0,Title,PackageName,URL,Publisher,PrintISSN,OnlineISSN,ManagedCoverageBegin,ManagedCoverageEnd,RealBegin,RealEnd,FreeBegin,FreeEnd,Exp == Real,Exp < Free
5038,Steel in Translation,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/11986,Springer Science+Business Media B.V.,0967-0912,1935-0988,2007-01-01,Present,,,,,,
5039,Journal of Coatings Technology and Research,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/11998,Springer Science+Business Media B.V.,1945-9645,1935-3804,2004-01-01,Present,,,,,,
5040,Swarm Intelligence,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/11721,Springer Science+Business Media B.V.,1935-3812,1935-3820,2007-01-01,Present,,,,,,
5041,Archaeologies: journal of the World Archaeological Congress,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/11759,Springer Science+Business Media B.V.,1555-8622,1935-3987,2005-01-01,Present,,,,,,
5042,Food and Bioprocess Technology,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/11947,Springer Science+Business Media B.V.,1935-5130,1935-5149,2007-01-01,Present,,,,,,
5043,Current Reviews in Musculoskeletal Medicine,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12178,Humana Press Incorporated,1935-973X,1935-9748,2007-01-01,Present,,,,,,
5044,Tropical Plant Biology,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12042,Springer Science+Business Media B.V.,1935-9756,1935-9764,2007-01-01,Present,,,,,,
5045,Hepatology International,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12072,Springer Science+Business Media B.V.,1936-0533,1936-0541,2007-01-01,Present,,,,,,
5046,Head & Neck Pathology,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12105,Humana Press Incorporated,1936-055X,1936-0568,2007-01-01,Present,,,,,,
5047,ACS Nano,ACS (CRKN),https://pubs.acs.org/journal/ancac3,American Chemical Society,1936-0851,1936-086X,2007-08-01,Present,,,,,,
5048,American Journal of Criminal Justice : AJCJ,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12103,Springer Science+Business Media B.V.,1066-2316,1936-1351,1997-01-01,Present,,,,,,
5049,Journal of Child & Adolescent Trauma,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/40653,Springer International Publishing,1936-1521,1936-153X,2008-01-01,Present,,,,,,
5050,Cryptography and Communications,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12095,Springer Science+Business Media B.V.,1936-2447,1936-2455,2009-01-01,Present,,,,,,
5051,Integrative Psychological and Behavioral Science,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12124,Springer Science+Business Media B.V.,1932-4502,1936-3567,1997-01-01,Present,,,,,,
5052,Current Fungal Infection Reports,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12281,Springer Science+Business Media B.V.,1936-3761,1936-377X,2007-01-01,Present,,,,,,
5053,Academic Questions,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12129,Springer Science+Business Media B.V.,0895-4852,1936-4709,1997-01-01,Present,,,,,,
5054,Gender Issues,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12147,Springer Science+Business Media B.V.,1098-092X,1936-4717,1997-01-01,Present,,,,,,
5055,Society,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12115,Springer Science+Business Media B.V.,0147-2011,1936-4725,1997-01-01,Present,,,,,,
5056,Current Psychology: Research and Reviews,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12144,Springer,1046-1310,1936-4733,1997-01-01,Present,,,,,,
5057,Journal of African American Studies,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12111,Springer,1559-1646,1936-4741,2003-01-01,Present,,,,,,
5058,Journal of Labor Research,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12122,Springer Science+Business Media B.V.,0195-3613,1936-4768,1997-01-01,Present,,,,,,
5059,Human Nature : An Interdisciplinary Biosocial Perspective,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12110,Springer Science+Business Media B.V.,1045-6767,1936-4776,1997-01-01,Present,,,,,,
5060,American Sociologist,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12108,Springer,0003-1232,1936-4784,1997-01-01,Present,,,,,,
5061,Publishing Research Quarterly,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12109,Springer Science+Business Media B.V.,1053-8801,1936-4792,1997-01-01,Present,,,,,,
5062,The Quarterly Journal of Austrian Economics (Springer),SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12113,Springer Verlag New York Inc,1098-3708,1936-4806,1998-01-01,2008-12-31,,,,,,
5063,The Review of Black Political Economy,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12114,SAGE Publications,0034-6446,1936-4814,1997-01-01,2017-12-31,,,,,,
5064,Sexuality & Culture,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12119,Springer Science+Business Media B.V.,1095-5143,1936-4822,2000-01-01,Present,,,,,,
5065,Trends in Organized Crime,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12117,Springer Science+Business Media B.V.,1084-4791,1936-4830,1997-01-01,Present,,,,,,
5066,Chemosensory Perception,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12078,Springer Science+Business Media B.V.,1936-5802,1936-5810,2007-01-01,Present,,,,,,
5067,Ageing International,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12126,Springer Science+Business Media B.V.,0163-5158,1936-606X,1997-01-01,Present,,,,,,
5068,Studies in Comparative International Development,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12116,Springer Science+Business Media B.V.,0039-3606,1936-6167,1997-01-01,Present,,,,,,
5069,Peer-to-Peer Networking and Applications,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12083,Springer Science+Business Media B.V.,1936-6442,1936-6450,2008-01-01,Present,,,,,,
5070,Journal of Police and Criminal Psychology,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/11896,Springer Science+Business Media B.V.,0882-0783,1936-6469,1997-01-01,Present,,,,,,
5071,Flexible Services and Manufacturing Journal,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/10696,Springer Science+Business Media B.V.,1936-6582,1936-6590,1997-01-01,Present,,,,,,
5072,Operations Management Research,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12063,Springer Science+Business Media B.V.,1936-9735,1936-9743,2008-01-01,Present,,,,,,
5073,Food Analytical Methods,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12161,Springer Science+Business Media B.V.,1936-9751,1936-976X,2007-01-01,Present,,,,,,
5074,International Journal of Cognitive Therapy,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/41811,Springer International Publishing,1937-1209,1937-1217,2018-01-01,Present,,,,,,
5075,Journal of Crustacean Biology,Oxford Journals (CRKN),https://academic.oup.com/jcb/issue,Oxford University Press,0278-0372,1937-240X,1996-01-01,Present,,,,,,
5076,The American Historical Review,Oxford Journals (CRKN),https://academic.oup.com/ahr/issue,Oxford University Press,0002-8762,1937-5239,1996-02-01,Present,,,,,,
5077,Journal of Cardiovascular Translational Research,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12265,Springer Verlag New York Inc,1937-5387,1937-5395,2008-01-01,Present,,,,,,
5078,The Ocular Surface,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/the-ocular-surface,Elsevier,1542-0124,1937-5913,2003-01-01,Present,,,,,,
5079,Journal of Medical Toxicology,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/13181,Springer Science+Business Media B.V.,1556-9039,1937-6995,2005-01-01,Present,,,,,,
5080,Clinical Breast Cancer,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/clinical-breast-cancer,Elsevier,1526-8209,1938-0666,2000-04-01,Present,,,,,,
5081,Clinical Colorectal Cancer,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/clinical-colorectal-cancer,Elsevier,1533-0028,1938-0674,2001-05-01,Present,,,,,,
5082,Clinical Genitourinary Cancer,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/clinical-genitourinary-cancer,Elsevier,1558-7673,1938-0682,2005-12-01,Present,,,,,,
5083,Clinical Lung Cancer,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/clinical-lung-cancer,Elsevier,1525-7304,1938-0690,1999-08-01,Present,,,,,,
5084,Clinical Leukemia,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/clinical-leukemia,Cancer Information Group,1931-6925,1938-0704,2006-09-01,2009-08-31,,,,,,
5085,Clinical Lymphoma & Myeloma,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/clinical-lymphoma-and-myeloma,Elsevier,1557-9190,1938-0712,2005-09-01,2009-12-31,,,,,,
5086,Journal of Chemical Education,ACS (CRKN),https://pubs.acs.org/loi/jceda8,American Chemical Society,0021-9584,1938-1328,1924-01-01,Present,,,,,,
5087,Magazine of History / Organization of American Historians,Oxford Journals (CRKN),https://academic.oup.com/maghis/issue,Oxford University Press,0882-228X,1938-2340,1996-01-01,2013-10-31,,,,,,
5088,Annals of the Entomological Society of America,Oxford Journals (CRKN),https://academic.oup.com/aesa/issue,Oxford University Press,0013-8746,1938-2901,1996-01-01,Present,,,,,,
5089,Journal of Economic Entomology,Oxford Journals (CRKN),https://academic.oup.com/jee/issue,Oxford University Press,0022-0493,1938-291X,1996-02-01,Present,,,,,,
5090,Journal of Medical Entomology,Oxford Journals (CRKN),https://academic.oup.com/jme/issue,Oxford University Press,0022-2585,1938-2928,1996-01-01,Present,,,,,,
5091,Environmental Entomology,Oxford Journals (CRKN),https://academic.oup.com/ee/issue,Oxford University Press,0046-225X,1938-2936,1996-02-01,Present,,,,,,
5092,The American Journal of Clinical Nutrition,Oxford Journals (CRKN),https://academic.oup.com/ajcn/issue,Oxford University Press,0002-9165,1938-3207,1996-01-01,Present,,,,,,
5093,Forest Science,Oxford Journals (CRKN),https://academic.oup.com/forestscience/issue,Society of American Foresters,0015-749X,1938-3738,1996-02-01,Present,,,,,,
5094,Journal of Forestry,Oxford Journals (CRKN),https://academic.oup.com/jof/issue,Society of American Foresters,0022-1201,1938-3746,1996-01-01,Present,,,,,,
5095,Brittonia,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12228,Springer Science+Business Media B.V.,0007-196X,1938-436X,1997-01-01,Present,,,,,,
5096,Journal of Transportation Security,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12198,Springer Science & Business Media,1938-7741,1938-775X,2008-01-01,Present,,,,,,
5097,Psychological Injury and Law,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12207,Springer Verlag New York Inc,1938-971X,1938-9728,2008-01-01,Present,,,,,,
5098,Journal of Economics and Finance,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12197,Springer Science+Business Media B.V.,1055-0925,1938-9744,1997-01-01,Present,,,,,,
5099,Bioenergy Research,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12155,Springer Science+Business Media B.V.,1939-1234,1939-1242,2008-01-01,Present,,,,,,
5100,Journal of Pharmaceutical Innovation,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12247,Springer Verlag New York Inc,1872-5120,1939-8042,2006-01-01,Present,,,,,,
5101,Journal of Signal Processing Systems,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/11265,Springer Science+Business Media B.V.,1939-8018,1939-8115,1997-01-01,Present,,,,,,
5102,The Western Historical Quarterly,Oxford Journals (CRKN),https://academic.oup.com/whq/issue,Oxford University Press,0043-3810,1939-8603,1996-02-01,Present,,,,,,
5103,材料科学技术英文版 = Journal of Materials Science & Technology,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/journal-of-materials-science-and-technology,Elsevier,1005-0302,1941-1162,2010-01-01,Present,,,,,,
5104,Clinical Ovarian Cancer,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/clinical-ovarian-cancer,Elsevier,1941-4390,1941-4404,2008-06-01,2011-12-31,,,,,,
5105,Journal of Gastrointestinal Cancer,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12029,Humana Press Incorporated,1941-6628,1941-6636,2007-01-01,Present,,,,,,
5106,American Journal of Hypertension,Oxford Journals (CRKN),https://academic.oup.com/ajh/issue,Oxford University Press,0895-7061,1941-7225,1996-01-01,Present,,,,,,
5107,Current Cardiovascular Imaging Reports,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12410,Springer Science+Business Media B.V.,1941-9066,1941-9074,2008-01-01,Present,,,,,,
5108,Journal of Industrial and Engineering Chemistry (American Chemical Society),ACS Legacy Archives,https://pubs.acs.org/loi/iechad.1,American Chemical Society,0095-9014,1943-2968,1909-01-01,1922-12-01,,,,,,
5109,I&EC Product Research and Development,ACS Legacy Archives,https://pubs.acs.org/loi/iepra6.2,American Chemical Society,0536-1079,1943-2976,1962-03-01,1968-12-01,,,,,,
5110,Journal of medicinal and pharmaceutical chemistry,ACS Legacy Archives,https://pubs.acs.org/loi/jmcmar.1,American Chemical Society,0095-9065,1943-2992,1959-02-01,1962-11-01,,,,,,
5111,The Journal of Physical Chemistry,ACS Legacy Archives,https://pubs.acs.org/loi/jpchax.2,American Chemical Society,0092-7325,1943-300X,1896-10-01,1946-06-01,,,,,,
5112,Journal of Physical & Colloid Chemistry,ACS Legacy Archives,https://pubs.acs.org/loi/jpchax.1,American Chemical Society,0092-7023,1943-3018,1947-01-01,1950-09-01,,,,,,
5113,Supportive cancer therapy,ScienceDirect (CRKN),https://www.sciencedirect.com/journal/supportive-cancer-therapy,Cancer Information Group,1543-2912,1943-3395,2003-10-01,2007-09-30,,,,,,
5114,"Attention, Perception & Psychophysics",SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/13414,Springer Science+Business Media B.V.,1943-3921,1943-393X,1997-01-01,Present,,,,,,
5115,Information Technology & Tourism,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/40558,Springer Verlag GMBH Germany,1098-3058,1943-4294,2014-01-01,Present,,,,,,
5116,Current Breast Cancer Reports,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/12609,Current Medicine Group LLC,1943-4588,1943-4596,2009-01-01,Present,,,,,,
5117,Wetlands: Journal of the Society of Wetland Scientists,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/13157,Springer Science+Business Media B.V.,0277-5212,1943-6246,1997-01-01,Present,,,,,,
5118,American Journal of Clinical Pathology,Oxford Journals (CRKN),https://academic.oup.com/ajcp/issue,Oxford University Press,0002-9173,1943-7722,2000-01-01,Present,,,,,,
5119,Laboratory Medicine,Oxford Journals (CRKN),https://academic.oup.com/labmed/issue,Oxford University Press,0007-5027,1943-7730,1996-01-01,Present,,,,,,
5120,ACS Applied Materials & Interfaces,ACS (CRKN),https://pubs.acs.org/journal/aamick,American Chemical Society,1944-8244,1944-8252,2009-01-28,Present,,,,,,
5121,Molecular Endocrinology,Oxford Journals (CRKN),https://academic.oup.com/mend/issue,Endocrine Society,0888-8809,1944-9917,1996-01-01,2016-12-31,,,,,,
5122,Journal of American History,Oxford Journals (CRKN),https://academic.oup.com/jah/issue,Oxford University Press,0021-8723,1945-2314,1996-03-01,Present,,,,,,
5123,Journal of Chromatographic Science,Oxford Journals (CRKN),https://academic.oup.com/chromsci/issue,Oxford University Press,0021-9665,1945-239X,1996-01-01,Present,,,,,,
5124,Journal of Analytical Toxicology,Oxford Journals (CRKN),https://academic.oup.com/jat/issue,Oxford University Press,0146-4760,1945-2403,1996-01-01,Present,,,,,,
5125,Endocrinology,Oxford Journals (CRKN),https://academic.oup.com/endo/issue,Oxford University Press,0013-7227,1945-7170,1996-01-01,Present,,,,,,
5126,Endocrine Reviews,Oxford Journals (CRKN),https://academic.oup.com/edrv/issue,Oxford University Press,0163-769X,1945-7189,1996-01-01,Present,,,,,,
5127,The Journal of Clinical Endocrinology and Metabolism,Oxford Journals (CRKN),https://academic.oup.com/jcem/issue,Oxford University Press,0021-972X,1945-7197,1996-01-01,Present,,,,,,
5128,MELUS: Multi-Ethnic Literature of the U.S.,Oxford Journals (CRKN),https://academic.oup.com/melus/issue,Oxford University Press,0163-755X,1946-3170,1996-03-01,Present,,,,,,
5129,ACS Medicinal Chemistry Letters,ACS (CRKN),https://pubs.acs.org/journal/amclct,American Chemical Society,,1948-5875,2010-04-08,Present,,,,,,
5130,The Journal of Physical Chemistry Letters,ACS (CRKN),https://pubs.acs.org/journal/jpclcd,American Chemical Society,,1948-7185,2010-01-07,Present,,,,,,
5131,ACS Chemical Neuroscience,ACS (CRKN),https://pubs.acs.org/journal/acncdm,American Chemical Society,,1948-7193,2010-01-20,Present,,,,,,
5132,Journal of Radiation Oncology,SpringerLINK (CRKN),https://link.springer.com/journal/volumesAndIssues/13566,Springer Science+Business Media B.V.,1948-7894,1948-7908,2012-01-01,Present,,,,,,
